"","country","iso2","iso3","iso_numeric","g_whoregion","year","new_sp","new_sn","new_su","new_ep","new_oth","ret_rel","ret_taf","ret_tad","ret_oth","newret_oth","new_labconf","new_clindx","ret_rel_labconf","ret_rel_clindx","ret_rel_ep","ret_nrel","new_foreign","new_sspct","new_tbdeaths","tot_newrel","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu","new_sn_m04","new_sn_m514","new_sn_m014","new_sn_m1524","new_sn_m2534","new_sn_m3544","new_sn_m4554","new_sn_m5564","new_sn_m65","new_sn_m15plus","new_sn_mu","new_sn_f04","new_sn_f514","new_sn_f014","new_sn_f1524","new_sn_f2534","new_sn_f3544","new_sn_f4554","new_sn_f5564","new_sn_f65","new_sn_f15plus","new_sn_fu","new_sn_sexunk04","new_sn_sexunk514","new_sn_sexunk014","new_sn_sexunk15plus","new_ep_m04","new_ep_m514","new_ep_m014","new_ep_m1524","new_ep_m2534","new_ep_m3544","new_ep_m4554","new_ep_m5564","new_ep_m65","new_ep_m15plus","new_ep_mu","new_ep_f04","new_ep_f514","new_ep_f014","new_ep_f1524","new_ep_f2534","new_ep_f3544","new_ep_f4554","new_ep_f5564","new_ep_f65","new_ep_f15plus","new_ep_fu","new_ep_sexunk04","new_ep_sexunk514","new_ep_sexunk014","new_ep_sexunk15plus","new_ep_sexunkageunk","rel_in_agesex_flg","newrel_m04","newrel_m514","newrel_m014","newrel_m1524","newrel_m2534","newrel_m3544","newrel_m4554","newrel_m5564","newrel_m65","newrel_m15plus","newrel_mu","newrel_f04","newrel_f514","newrel_f014","newrel_f1524","newrel_f2534","newrel_f3544","newrel_f4554","newrel_f5564","newrel_f65","newrel_f15plus","newrel_fu","newrel_sexunk04","newrel_sexunk514","newrel_sexunk014","newrel_sexunk15plus","newrel_sexunkageunk","rdst_new","rdst_ret","rdst_unk","mdr","rr_nmdr","unconf_mdr_tx","conf_mdr_tx","conf_xdr_tx","mdrxdr_bdq_used","mdrxdr_bdq_tx","dst_rlt_new","dst_rlt_ret","dst_rlt_unk","mdr_new","mdr_ret","mdr_unk","xpert_new","xpert_ret","xpert_unk","xpert_dr_r_new","xpert_dr_r_ret","xpert_dr_r_unk","mdr_dst_rlt","xdr","hivtest","hivtest_pos","hiv_cpt","hiv_art","hiv_tbscr","hiv_reg","hiv_ipt","hiv_reg_new","female_tb"
"4633","Nicaragua","NI","NIC",558,"AMR",2009,1329,541,0,261,0,152,22,108,0,0,1437,NA,NA,NA,NA,NA,0,29000,114,2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,23,33,166,168,121,98,79,77,709,0,10,25,35,122,139,80,60,52,47,500,0,NA,NA,NA,NA,NA,23,33,166,168,121,98,79,77,709,0,10,25,35,122,139,80,60,52,47,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081,32,30,30,60,721,60,NA,NA
"4634","Nicaragua","NI","NIC",558,"AMR",2010,1440,575,0,274,0,159,20,107,0,0,1440,NA,NA,NA,NA,NA,NA,29658,176,2448,NA,NA,22,157,189,141,115,82,108,0,NA,NA,27,154,149,92,75,50,79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,0,10,NA,NA,NA,50,150,0,2,16,0,NA,NA,NA,NA,NA,NA,0,0,1440,60,40,40,761,951,465,NA,NA
"4635","Nicaragua","NI","NIC",558,"AMR",2011,1552,653,0,335,0,153,26,103,0,0,1552,NA,NA,NA,NA,NA,0,NA,NA,2693,NA,NA,10,273,235,156,108,61,94,0,NA,NA,4,61,145,161,108,64,72,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1,0,10,0,NA,NA,200,67,0,3,10,0,0,0,0,0,0,0,0,0,1552,60,40,40,81,1171,152,1171,NA
"4636","Nicaragua","NI","NIC",558,"AMR",2012,1484,817,0,339,0,150,17,127,0,0,1484,NA,NA,NA,NA,NA,0,NA,NA,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,4,0,9,0,NA,NA,NA,NA,103,NA,NA,21,0,0,0,0,0,0,0,0,2117,105,82,78,103,1011,230,1011,0
"4637","Nicaragua","NI","NIC",558,"AMR",2013,NA,NA,NA,386,NA,NA,NA,NA,NA,NA,1540,904,122,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,28,206,171,143,116,52,38,726,0,NA,NA,31,203,161,146,121,85,39,755,0,NA,NA,NA,NA,NA,9,75,0,18,2,0,15,NA,0,NA,3,15,NA,3,15,NA,0,0,NA,NA,NA,NA,NA,NA,2094,NA,NA,NA,327,938,126,938,NA
"4930","Panama","PA","PAN",591,"AMR",2000,460,414,175,74,5,41,28,34,31,NA,460,NA,NA,NA,NA,NA,NA,NA,200,1169,NA,NA,3,44,78,61,37,27,26,NA,NA,NA,6,43,34,35,19,12,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931","Panama","PA","PAN",591,"AMR",2001,671,679,184,133,NA,44,7,47,107,7,671,NA,NA,NA,NA,NA,NA,NA,NA,1711,NA,NA,7,58,109,89,73,50,39,NA,NA,NA,9,45,70,46,27,12,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932","Panama","PA","PAN",591,"AMR",2002,773,552,NA,185,NA,65,14,73,138,2,773,NA,NA,NA,NA,NA,NA,NA,NA,1575,NA,NA,7,89,108,101,76,68,68,NA,NA,NA,7,50,54,59,29,18,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4933","Panama","PA","PAN",591,"AMR",2003,778,591,NA,190,NA,61,13,83,127,NA,778,NA,NA,NA,NA,NA,NA,NA,NA,1620,NA,NA,10,91,122,81,74,61,67,NA,NA,NA,14,51,77,50,30,24,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,NA,NA,35,NA,NA,NA,NA,NA
"4934","Panama","PA","PAN",591,"AMR",2004,884,511,NA,252,NA,54,10,86,147,NA,891,NA,NA,NA,NA,NA,NA,NA,NA,1701,NA,NA,16,89,123,118,91,65,50,NA,NA,NA,9,98,66,59,33,34,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,0,25,NA,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,967,207,NA,34,NA,NA,NA,NA,NA
"4935","Panama","PA","PAN",591,"AMR",2005,860,352,153,216,NA,56,9,61,121,NA,873,NA,NA,NA,NA,NA,NA,15195,NA,1637,NA,NA,5,76,129,129,84,57,49,NA,NA,NA,11,73,81,62,33,30,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,29,48,NA,3,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1569,200,NA,20,NA,NA,400,NA,NA
"4936","Panama","PA","PAN",591,"AMR",2006,858,289,175,254,0,60,10,47,154,0,858,NA,NA,NA,NA,NA,NA,NA,NA,1636,NA,NA,7,100,134,107,88,48,57,NA,NA,NA,14,64,83,52,45,26,33,NA,NA,NA,75,59,96,96,57,41,34,383,NA,NA,NA,75,47,38,37,22,18,23,185,NA,NA,NA,NA,NA,NA,NA,16,20,50,35,21,11,12,149,NA,NA,NA,12,19,17,15,10,5,11,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,57,NA,8,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854,270,NA,56,200,674,NA,NA,NA
"4937","Panama","PA","PAN",591,"AMR",2007,833,274,196,242,0,51,7,50,120,0,833,NA,NA,NA,NA,NA,NA,14571,NA,1596,NA,NA,7,106,139,116,81,50,61,NA,NA,NA,7,56,74,59,33,21,23,NA,NA,NA,49,39,51,57,48,30,25,250,NA,NA,NA,46,22,27,31,14,20,11,125,NA,NA,NA,NA,NA,NA,NA,11,24,40,33,13,13,18,141,NA,NA,NA,11,11,20,18,4,8,14,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,20,15,12,5,0,0,NA,NA,NA,NA,NA,NA,0,0,1494,238,NA,95,NA,597,8,NA,NA
"4938","Panama","PA","PAN",591,"AMR",2008,883,243,152,252,0,57,3,52,82,48,883,NA,NA,NA,NA,NA,NA,14362,193,1587,1,8,9,102,123,99,114,63,65,NA,0,10,10,59,76,58,48,30,27,NA,32,10,42,35,45,48,39,26,33,226,NA,22,14,36,15,26,14,11,18,7,91,NA,NA,NA,NA,NA,NA,9,18,19,37,40,23,9,20,148,NA,10,5,15,18,17,16,7,7,16,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,33,4,0,1,4,0,NA,NA,NA,NA,NA,NA,0,0,1541,276,NA,36,NA,804,16,NA,318
"4939","Panama","PA","PAN",591,"AMR",2009,768,261,175,287,0,44,2,37,87,NA,768,NA,NA,NA,NA,NA,NA,14007,217,1535,2,8,10,58,101,110,69,57,63,NA,1,5,6,59,68,68,43,24,32,NA,44,12,56,31,52,49,34,21,25,212,NA,38,17,55,18,28,26,10,12,19,113,NA,NA,NA,NA,NA,NA,6,14,34,43,33,16,24,24,174,NA,13,6,19,19,21,15,11,6,8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,NA,8,NA,NA,NA,NA,NA,64,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,1536,213,90,107,NA,972,196,NA,305
"4940","Panama","PA","PAN",591,"AMR",2010,717,269,176,302,0,77,6,37,87,0,717,NA,NA,NA,NA,NA,0,14341,177,1541,2,4,6,70,123,81,65,61,51,0,0,6,6,55,55,46,43,24,31,0,53,12,65,43,48,41,32,32,37,233,0,32,18,50,17,21,15,24,6,14,97,0,NA,NA,NA,NA,NA,14,22,29,51,54,18,19,15,186,0,8,17,25,15,18,14,8,6,8,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,0,9,NA,NA,NA,58,17,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,1558,240,227,201,NA,NA,NA,NA,266
"4941","Panama","PA","PAN",591,"AMR",2011,861,295,145,234,0,58,4,41,63,39,861,NA,NA,NA,NA,NA,0,NA,NA,1593,1,9,10,100,108,94,105,62,48,0,2,8,10,57,65,63,46,43,50,0,28,20,48,28,54,62,33,28,27,232,0,31,15,46,20,25,22,9,8,30,114,0,NA,NA,NA,NA,NA,8,13,18,33,39,19,19,13,141,0,8,5,13,19,14,5,9,7,13,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,0,8,0,NA,NA,25,40,78,2,3,2,1,2,15,0,0,3,NA,NA,1608,241,227,224,NA,NA,NA,NA,342
"4942","Panama","PA","PAN",591,"AMR",2012,778,288,146,248,0,60,6,42,107,0,778,NA,NA,NA,NA,NA,NA,NA,NA,1520,6,13,19,88,103,104,67,51,61,0,2,7,9,62,57,45,46,22,44,0,51,21,72,39,57,32,35,28,23,214,0,23,12,35,20,23,27,16,13,14,113,0,NA,NA,NA,NA,NA,10,21,35,50,29,17,14,15,160,0,4,4,8,11,13,12,7,6,10,59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,0,4,0,NA,NA,2,7,2,2,7,2,0,0,0,0,0,0,0,0,1581,234,200,224,NA,NA,NA,NA,292
"4943","Panama","PA","PAN",591,"AMR",2013,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,704,371,55,33,20,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,32,22,54,142,217,161,150,74,114,858,0,39,20,59,89,103,80,64,47,70,453,0,NA,NA,NA,NA,NA,162,98,35,7,22,0,4,NA,0,NA,109,36,0,2,5,0,0,0,143,0,0,15,NA,NA,1323,175,NA,NA,NA,NA,NA,NA,NA
"4998","Paraguay","PY","PRY",600,"AMR",2000,900,354,437,170,NA,14,3,255,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,1950,NA,NA,16,112,103,105,86,80,71,NA,NA,NA,12,69,86,41,41,30,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4999","Paraguay","PY","PRY",600,"AMR",2001,915,295,593,218,NA,52,3,238,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2073,NA,NA,18,114,106,85,89,74,73,NA,NA,NA,22,91,71,46,51,31,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5000","Paraguay","PY","PRY",600,"AMR",2002,1004,311,466,226,NA,100,NA,NA,226,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,2107,NA,NA,20,119,127,112,105,78,78,NA,NA,NA,12,88,83,50,36,55,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5001","Paraguay","PY","PRY",600,"AMR",2003,1166,330,382,225,NA,45,4,NA,NA,119,1179,NA,NA,NA,NA,NA,NA,NA,NA,2175,NA,NA,11,163,174,109,123,81,91,NA,NA,NA,28,87,71,77,50,40,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA
"5002","Paraguay","PY","PRY",600,"AMR",2004,1199,322,507,203,NA,67,7,62,172,0,1204,NA,NA,NA,NA,NA,NA,NA,NA,2298,NA,NA,18,160,132,120,107,103,121,NA,NA,NA,21,106,87,69,63,50,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,1,4,NA,0,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5003","Paraguay","PY","PRY",600,"AMR",2005,1260,299,366,150,NA,NA,NA,NA,273,NA,1265,NA,NA,NA,NA,NA,NA,NA,NA,2075,NA,NA,23,168,185,136,117,87,99,NA,NA,NA,31,89,98,69,52,29,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5004","Paraguay","PY","PRY",600,"AMR",2006,1452,326,419,174,6,70,3,34,57,100,1458,NA,NA,NA,NA,NA,NA,7768,NA,2447,6,14,20,188,221,143,150,124,116,NA,2,14,16,130,79,73,55,63,66,NA,65,66,131,40,46,35,45,51,59,276,NA,77,72,149,36,30,25,33,20,41,185,NA,NA,NA,NA,NA,NA,11,21,13,18,24,7,14,15,91,NA,5,9,14,11,11,7,9,1,9,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,27,22,0,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,47,47,NA,NA,NA,NA,NA,NA,496
"5005","Paraguay","PY","PRY",600,"AMR",2007,1276,301,385,215,6,86,1,37,39,74,1282,NA,NA,NA,NA,NA,1,12295,223,2269,3,11,14,171,221,152,135,94,100,NA,2,13,15,100,98,46,46,34,47,NA,91,62,153,36,47,43,49,41,51,267,NA,78,48,126,20,27,23,16,27,24,137,NA,NA,NA,NA,NA,NA,10,16,28,19,20,24,10,22,123,NA,12,4,16,12,13,13,6,4,11,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,184,33,0,1,4,0,NA,NA,NA,NA,NA,NA,0,0,97,97,0,NA,67,674,NA,NA,399
"5006","Paraguay","PY","PRY",600,"AMR",2008,1345,244,310,240,7,76,6,36,36,70,1352,NA,NA,NA,NA,NA,16,11437,269,2222,3,8,11,238,227,138,138,91,90,4,1,9,10,92,87,60,61,42,56,0,41,36,77,44,37,45,45,42,66,279,2,23,40,63,33,28,12,14,13,33,133,0,NA,NA,NA,NA,NA,14,15,22,29,31,22,18,22,144,0,9,11,20,12,15,6,11,5,12,61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,4,NA,NA,NA,271,48,0,0,6,0,NA,NA,NA,NA,NA,NA,2,0,103,88,0,58,75,966,0,NA,417
"5007","Paraguay","PY","PRY",600,"AMR",2009,1498,235,193,283,41,96,4,40,37,0,1540,NA,NA,NA,NA,NA,13,12880,213,2346,5,10,15,203,263,173,155,120,102,13,3,12,15,121,101,53,62,41,57,4,47,27,74,20,37,29,37,23,27,173,2,47,40,87,19,14,11,14,10,23,91,1,NA,NA,NA,NA,NA,11,18,32,34,28,28,13,30,165,0,6,8,14,21,23,13,13,7,9,86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,7,NA,NA,NA,64,46,20,1,5,0,NA,NA,NA,NA,NA,NA,6,0,271,140,0,72,273,6362,0,NA,462
